scaling_factor	Tardiness	makespan	# late jobs	# large set-ups	delta makespan
773.557	60134	21428	39	159	5139
773.657	81468	23843	34	157	9949
773.757	74241	23731	41	155	11950
773.857	84958	24125	40	160	11365
773.957	108355	22952	38	154	8451
774.057	93904	23596	36	159	11516
774.157	65628	20472	28	160	6204
774.257	55691	23005	39	160	12159
774.357	70816	21953	34	159	7678
774.457	64003	27955	47	155	16358
774.557	140800	21432	48	159	6308
774.657	49359	24060	34	160	11374
774.757	72827	24523	42	157	13191
774.857	60195	24087	35	158	12014
774.957	134307	22881	46	160	9373
775.057	124609	19817	40	158	2735
775.157	67434	21428	39	154	9482
775.257	47002	28239	34	153	15915
775.357	91807	23747	44	160	9740
775.457	38390	22569	33	157	11816
775.557	138474	25276	40	158	14699
775.657	101521	25151	47	159	12868
775.757	82814	23777	49	160	11543
775.857	77338	25396	50	162	13263
775.957	101084	23715	50	159	14120
776.057	58423	26604	39	161	16601
776.157	91308	26716	42	165	13554
776.257	76242	22204	40	160	6425
776.357	142353	22947	41	156	9513
776.456	65080	26481	38	158	13581
776.556	86684	22898	29	155	8755
776.656	99623	22956	41	159	12169
776.756	98568	25820	36	162	11159
776.856	137069	21965	48	157	8121
776.956	85639	22008	39	156	8105
777.056	118072	20913	41	160	6485
777.156	88524	21952	35	160	9085
777.256	102878	26862	41	163	13148
777.356	64597	26640	48	160	16222
777.456	62358	23302	46	161	12417
777.556	61393	22756	35	162	10851
777.656	81020	23811	33	158	11685
777.756	94752	22351	41	151	11732
777.856	67078	25180	47	162	11640
777.956	101523	21769	47	158	6815
778.056	106968	23681	36	160	8826
778.156	88034	23036	40	160	7685
778.256	81639	25767	40	162	13207
778.356	63085	25082	38	161	11080
778.456	96565	22267	39	158	8521
778.556	138893	21757	51	155	7921
778.656	94598	23140	38	160	9562
778.756	119202	24294	39	157	11500
778.856	121127	25296	42	160	13060
778.956	122208	24428	45	155	10514
779.056	129624	21781	46	160	9167
779.156	76752	23436	43	155	11295
779.256	87763	24140	45	159	10840
779.356	69061	25309	39	160	14243
779.456	100238	22290	42	160	10638
779.556	96597	21642	40	160	6904
779.656	43167	25527	32	158	12299
779.756	120609	21590	43	157	9296
779.856	104910	21086	36	155	7763
779.956	75430	25483	40	158	12247
780.056	123365	22547	43	161	9043
780.156	81773	24825	37	160	10082
780.256	46544	28163	42	153	15659
780.356	85381	24946	34	158	11020
780.456	93209	24775	42	157	12734
780.555	162629	20488	43	156	7250
780.655	84443	25309	41	160	11834
780.755	67570	25201	47	152	13484
780.855	70493	25915	37	160	12200
780.955	93127	20369	36	159	6048
781.055	127920	21044	37	161	6400
781.155	67027	22009	40	159	8787
781.255	138811	21361	38	158	6341
781.355	95820	22574	40	160	6514
781.455	81179	24275	43	155	10685
781.555	106374	23898	35	158	11453
781.655	65546	21156	41	156	5802
781.755	70669	21889	43	154	9900
781.855	63997	21506	41	160	7393
781.955	72398	26185	37	154	15369
782.055	59256	27323	36	161	15551
782.155	66997	24963	31	160	9836
782.255	103630	24881	42	162	12269
782.355	85026	22776	43	160	9848
782.455	67178	21733	36	160	5182
782.555	93930	24553	44	157	9897
782.655	101434	21424	41	158	8604
782.755	93438	26337	45	159	11241
782.855	100901	24045	49	159	10221
782.955	99216	22396	41	163	7651
783.055	120562	21846	38	161	5166
783.155	117095	22233	40	158	9038
783.255	93022	23126	38	157	8297
783.355	55457	23642	44	159	14389
783.455	64686	25681	44	159	15080
783.555	111934	23278	46	162	7681
783.655	99507	19971	34	158	3538
783.755	75917	22702	36	159	9315
783.855	152668	21789	44	161	7374
783.955	56509	26863	44	159	14161
784.055	86157	23591	37	159	9475
784.155	102884	25033	44	156	12563
784.255	145101	22009	48	163	9776
784.355	67467	25350	42	164	13353
784.455	107942	23679	35	159	7706
784.555	45538	24812	38	158	11316
784.654	130569	21944	39	159	7595
784.754	92053	23844	39	159	11612
784.854	188992	22460	41	162	9723
784.954	66581	25226	40	161	12641
785.054	100375	22314	35	163	9650
785.154	90851	22801	35	162	8675
785.254	86755	24524	37	159	11462
785.354	104535	20670	26	161	6630
785.454	85571	24683	43	163	12148
785.554	92373	22573	39	161	6501
785.654	114833	21846	49	158	6646
785.754	88085	25058	37	160	11815
785.854	63299	25199	41	158	11730
785.954	86016	23869	45	157	8763
786.054	102992	24318	39	163	10262
786.154	80776	23115	43	159	9680
786.254	85370	24347	42	160	10639
786.354	107182	23865	31	157	8748
786.454	158119	20870	48	162	6712
786.554	101780	23310	35	163	8170
786.654	74699	23948	35	155	11615
786.754	83204	24872	38	159	12440
786.854	85596	22216	39	159	6504
786.954	98203	23441	37	155	8911
787.054	51404	24326	32	160	9302
787.154	107097	21655	42	160	6653
787.254	122664	20620	35	160	6244
787.354	82015	25160	51	156	11311
787.454	76207	25788	39	158	13505
787.554	66523	24349	41	159	14216
787.654	126718	23590	46	159	10602
787.754	78640	24226	35	162	13566
787.854	77213	23417	47	161	11356
787.954	80672	25066	40	160	10772
788.054	122296	26090	34	163	12719
788.154	75570	23302	39	160	10368
788.254	69940	23360	34	159	9328
788.354	87981	20640	42	159	4133
788.454	85696	25637	42	162	15404
788.554	82948	22969	43	160	10298
788.654	61712	24284	42	158	12957
788.753	81658	22506	40	158	8714
788.853	60957	21593	33	160	8358
788.953	72288	25145	31	161	13900
789.053	79340	24759	37	156	12036
789.153	97021	23054	36	158	9783
789.253	63927	24501	42	162	12104
789.353	94426	25731	43	160	12180
789.453	73379	21579	37	157	5908
789.553	91633	24900	44	155	11580
789.653	175090	26423	46	160	16916
789.753	56251	25670	45	162	13234
789.853	110571	20021	38	163	5774
789.953	153885	22081	45	159	6719
790.053	58292	22318	37	161	8618
790.153	67098	23749	43	161	8415
790.253	70303	22773	40	152	6965
790.353	130539	25153	40	160	9817
790.453	59934	25106	33	158	13044
790.553	68192	24642	42	163	11143
790.653	91833	23289	43	156	7843
790.753	104797	22914	42	158	8359
790.853	82595	22644	40	157	9759
790.953	72300	23813	42	162	12798
791.053	110870	23637	38	163	10718
791.153	51231	24863	41	159	13233
791.253	87110	25037	49	156	11282
791.353	83239	26617	42	162	15083
791.453	101849	27124	39	155	14021
791.553	106951	23694	48	157	10370
791.653	70034	22264	36	162	7656
791.753	53272	22686	32	159	6388
791.853	92275	25824	44	157	10354
791.953	65215	26033	43	164	12145
792.053	57139	22144	44	156	6963
792.153	56111	23387	43	159	10453
792.253	104264	24210	35	162	11914
792.353	120125	24726	48	160	9968
792.453	81318	23605	41	160	11735
792.553	89386	24320	36	158	12938
792.653	94773	24683	46	159	10892
792.753	58868	25429	36	158	15729
792.852	59071	25526	38	162	13871
792.952	94651	20024	39	162	4885
793.052	110057	23081	48	161	7605
793.152	89566	24944	36	162	10826
793.252	69247	24912	31	161	15645
793.352	70056	22733	34	161	12480
793.452	109213	19561	46	160	2591
793.552	101975	23048	42	164	8667
793.652	122190	20577	39	154	5146
793.752	57325	21787	34	157	7620
793.852	80814	23057	35	161	9626
793.952	92045	20523	48	154	8121
794.052	90220	20998	39	163	7196
794.152	141949	22081	38	157	6378
794.252	92694	25891	36	161	13162
794.352	82460	23596	40	153	11133
794.452	73255	22993	45	151	10363
794.552	107908	20613	41	159	4437
794.652	103857	24114	43	157	10503
794.752	82203	25551	42	161	11465
794.852	101929	20535	49	161	3878
794.952	68007	26258	33	158	12444
795.052	73650	24609	45	163	13297
795.152	66645	25805	38	158	12566
795.252	101447	23136	41	158	12906
795.352	79387	22967	37	160	8873
795.452	103151	22674	43	163	6592
795.552	127830	24908	39	160	13948
795.652	75110	23929	46	160	9263
795.752	112927	22711	41	163	8791
795.852	79850	21944	42	159	9225
795.952	98342	22929	46	158	7315
796.052	74411	24303	40	162	9329
796.152	102698	21543	45	159	8804
796.252	99690	23054	38	159	7163
796.352	40825	25347	35	156	13996
796.452	101211	20900	42	156	6001
796.552	123782	22051	44	158	7621
796.652	71459	27403	43	156	14264
796.752	84440	23373	49	161	11657
796.852	63001	24961	36	161	12160
796.951	55080	23249	24	159	10766
797.051	66486	23916	29	160	12628
797.151	60408	25889	41	160	13265
797.251	93105	22618	48	162	9573
797.351	89672	21872	40	159	9338
797.451	108453	19616	37	160	2986
797.551	42935	25375	32	162	12759
797.651	66035	24519	41	161	10712
797.751	125715	23543	44	164	9385
797.851	64386	24095	39	163	11857
797.951	80865	22561	39	151	9692
798.051	79235	23903	39	158	10835
798.151	117863	24425	44	163	10302
798.251	67466	25984	34	161	11691
798.351	113004	25775	47	161	14631
798.451	60837	24044	39	159	10940
798.551	92257	23168	36	154	8570
798.651	86207	24992	39	159	11620
798.751	103700	23842	42	159	7962
798.851	107723	25376	45	161	10695
798.951	82670	22485	43	162	7974
799.051	99518	22604	44	162	8813
799.151	190760	24652	45	155	10278
799.251	106628	23460	37	158	8085
799.351	80611	21919	38	157	9692
799.451	97617	23079	38	159	9332
799.551	76047	21935	37	162	7747
799.651	82552	22631	35	160	6060
799.751	61514	25792	45	161	14302
799.851	90600	20471	43	153	4803
799.951	127428	21620	45	164	8942
800.051	109303	21861	35	162	9590
800.151	88034	22559	43	156	9728
800.251	78792	24742	42	159	12641
800.351	81271	23090	37	158	8616
800.451	62666	23333	38	159	8577
800.551	72030	23761	47	160	11624
800.651	57513	24411	38	163	11138
800.751	55989	23476	34	160	13340
800.851	98779	26425	41	158	12267
800.951	144808	24267	44	156	14031
801.05	54372	23485	33	159	8732
801.15	117913	24887	46	159	14100
801.25	72405	26701	34	159	12350
801.35	141219	23467	35	160	13138
801.45	100496	25182	42	160	10235
801.55	85261	26251	32	161	11319
801.65	105535	22722	39	159	8269
801.75	99190	24741	37	154	14256
801.85	61311	23696	32	159	12009
801.95	69187	24913	36	156	10390
802.05	64082	22628	40	160	10955
802.15	103569	22148	43	157	8054
802.25	130923	20736	39	156	4907
802.35	133468	22289	37	158	6686
802.45	72579	25380	41	156	11500
802.55	74104	24571	33	160	12542
802.65	159135	21695	43	155	7189
802.75	123888	23139	40	157	10211
802.85	145385	21674	41	152	9033
802.95	74358	23517	37	160	12152
803.05	75816	25270	36	162	12048
803.15	87765	20906	41	161	5431
803.25	80872	23316	42	155	7380
803.35	59201	25510	46	156	12454
803.45	85730	24117	35	159	10725
803.55	68672	25007	27	157	15668
803.65	67651	25195	29	157	10891
803.75	94995	23753	34	159	9921
803.85	59378	24546	36	161	8807
803.95	98232	24668	39	152	9356
804.05	108464	22062	39	163	6955
804.15	83273	20791	39	158	5239
804.25	94270	20403	33	162	4021
804.35	82064	24910	31	160	10833
804.45	94333	23706	43	160	8390
804.55	105772	24432	40	161	12760
804.65	79636	21537	45	157	6844
804.75	74444	26823	42	159	13399
804.85	108983	19845	45	159	4483
804.95	76775	26760	35	154	13190
805.049	103597	26035	40	161	14869
805.149	133288	22978	47	161	8513
805.249	132467	24538	41	159	10813
805.349	119478	24062	45	162	9853
805.449	86695	25655	34	160	13220
805.549	95004	25195	36	155	13492
805.649	95657	23675	39	154	11540
805.749	68990	23700	36	161	8673
805.849	69636	24998	35	161	12272
805.949	63017	27495	43	161	12937
806.049	58817	21542	37	159	5951
806.149	67672	21115	42	160	8865
806.249	120946	22988	41	163	8463
806.349	53510	21777	37	163	6588
806.449	127561	23948	46	157	8711
806.549	54678	23255	38	155	10447
806.649	76368	22443	32	160	10066
806.749	151452	27009	41	159	13930
806.849	101725	23059	41	159	12078
806.949	79666	22865	47	161	10332
807.049	94587	22296	49	158	8510
807.149	60933	23005	32	158	8640
807.249	113174	22619	33	155	8777
807.349	121004	24647	35	159	12819
807.449	106250	23608	39	159	12874
807.549	123209	22402	45	162	6154
807.649	150949	21190	49	161	8825
807.749	87034	22639	43	160	7939
807.849	46668	20834	24	162	5252
807.949	108671	23026	50	156	7556
808.049	70409	24460	44	162	12110
808.149	63630	25032	32	161	12403
808.249	88124	21476	34	162	5910
808.349	76782	21429	41	156	5912
808.449	49017	24605	40	156	13302
808.549	115351	24669	48	163	9809
808.649	157554	20661	42	164	5325
808.749	62264	23523	43	157	10495
808.849	79846	23315	34	160	8191
808.949	108060	21201	39	157	6607
809.049	119969	25921	40	163	13952
809.148	98052	27310	47	164	14099
809.248	66365	22466	30	159	9761
809.348	74969	21813	41	158	10177
809.448	82711	20797	35	159	6654
809.548	93423	21991	42	160	7457
809.648	68761	26962	43	159	17283
809.748	81192	22678	39	156	9059
809.848	63334	25498	40	161	13478
809.948	83367	22390	40	157	8147
810.048	39013	24319	31	160	11576
810.148	80098	23077	42	156	9253
810.248	80407	23355	37	160	8405
810.348	64449	26002	35	159	12426
810.448	71950	23781	42	162	11314
810.548	113374	23489	40	158	11949
810.648	87691	22505	38	161	7565
810.748	54056	21235	29	163	5324
810.848	61949	24644	36	162	9328
810.948	117113	22654	49	159	8007
811.048	77406	26746	47	159	14669
811.148	145781	22280	36	158	9133
811.248	88781	25120	33	160	10110
811.348	107377	26303	42	161	12962
811.448	118584	23778	43	159	10467
811.548	81468	25231	50	158	11680
811.648	97989	23498	39	161	12353
811.748	91032	21832	38	162	5713
811.848	74287	24618	33	155	12302
811.948	83295	25093	43	162	10020
812.048	122246	23214	37	158	10451
812.148	95657	23807	39	160	8526
812.248	98000	19012	32	158	2424
812.348	67836	24509	31	162	9873
812.448	80041	24536	37	159	10737
812.548	84128	22246	41	162	10151
812.648	68298	22972	26	160	8244
812.748	79915	23890	33	159	13369
812.848	55403	22057	40	157	7136
812.948	74008	24046	40	153	11472
813.048	92479	21208	39	159	8951
813.148	113059	24115	43	157	10268
813.247	124705	26455	58	161	13623
813.347	94323	24900	43	157	14262
813.447	93929	26804	45	162	17115
813.547	75952	24894	47	160	13124
813.647	57849	27338	38	156	17012
813.747	85483	21502	33	163	8633
813.847	103177	24445	40	164	12877
813.947	82464	21677	46	159	7449
814.047	87645	24692	42	159	11807
814.147	48528	24869	39	159	15461
814.247	113234	22527	48	154	8682
814.347	94901	22047	41	154	8484
814.447	68150	28933	43	161	20172
814.547	148677	23379	52	159	10285
814.647	98551	23023	46	162	8890
814.747	99942	24110	39	157	11262
814.847	60911	25230	47	158	15514
814.947	75627	27158	48	159	15391
815.047	80681	26416	39	160	18181
815.147	52403	21104	35	158	6811
815.247	76934	24668	40	163	11367
815.347	114290	23142	32	160	14242
815.447	81159	25177	39	158	15175
815.547	127172	23060	41	161	9232
815.647	90033	22764	37	160	12273
815.747	66113	23706	35	160	9125
815.847	91657	25515	39	156	11870
815.947	65578	24537	38	160	9103
816.047	73933	21518	42	159	6769
816.147	117189	25434	36	161	12232
816.247	150960	27159	39	160	14712
816.347	71915	23121	39	157	8675
816.447	74434	25612	42	157	11809
816.547	71831	23265	38	158	8814
816.647	27494	20231	24	159	4898
816.747	97798	25341	35	158	11809
816.847	89408	26559	44	160	14682
816.947	90558	21945	34	157	7231
817.047	50826	27079	44	159	13793
817.147	114772	26704	49	158	15828
817.247	92920	26042	42	160	11716
817.346	77295	24856	39	159	11271
817.446	77157	22959	41	162	11120
817.546	105710	23850	34	162	10530
817.646	76015	22963	38	158	8171
817.746	56997	29406	36	163	16238
817.846	48834	24326	39	160	11901
817.946	63423	23130	34	161	10253
818.046	85101	24007	39	162	13951
818.146	48725	26046	29	156	14183
818.246	108683	21361	49	164	6006
818.346	57475	25703	44	156	13972
818.446	166136	22361	55	162	10747
818.546	74767	21139	40	157	10031
818.646	69144	22630	41	160	9402
818.746	64132	24233	40	156	10611
818.846	112293	25019	44	163	10991
818.946	75188	21877	42	160	9178
819.046	88824	22364	42	161	9129
819.146	66167	21743	41	162	6534
819.246	63236	21418	44	163	8413
819.346	89068	23169	40	160	11267
819.446	70494	27575	38	154	13376
819.546	61435	23083	41	164	12573
819.646	128308	24211	35	157	11330
819.746	119150	20581	35	159	7344
819.846	89091	24223	45	159	10566
819.946	136522	22791	39	162	7887
820.046	69535	22234	35	160	6698
820.146	83769	24606	38	159	11065
820.246	80739	20745	40	162	4714
820.346	96249	21586	40	160	5583
820.446	108975	22432	42	154	7882
820.546	93385	24779	34	160	14177
820.646	130221	22374	43	159	10595
820.746	53165	27347	44	159	17082
820.846	69149	24699	43	158	13904
820.946	77521	23990	42	163	12127
821.046	87201	22085	36	161	8067
821.146	83631	24965	45	158	10069
821.246	88611	24178	37	161	12804
821.346	94980	21655	42	160	7210
821.445	98613	21937	38	155	7666
821.545	60260	26067	36	155	13302
821.645	53002	25295	37	163	15671
821.745	79150	24791	45	159	12357
821.845	114921	20109	36	159	3863
821.945	84152	22772	48	160	8450
822.045	98396	22106	33	161	9034
822.145	105397	25178	54	159	11719
822.245	132040	22917	49	162	8455
822.345	67635	25123	47	159	13437
822.445	76785	24501	48	162	12106
822.545	41748	25211	34	160	14181
822.645	94210	23629	45	156	8159
822.745	92311	21011	31	158	4836
822.845	96171	22656	38	156	11007
822.945	116612	25475	33	159	14273
823.045	90841	26889	39	159	14715
823.145	66978	25279	36	158	10708
823.245	64960	25397	48	163	11855
823.345	87478	22999	41	162	11964
823.445	102901	19003	46	155	2436
823.545	144678	22522	42	158	8286
823.645	96711	28636	40	156	16218
823.745	64565	25232	38	159	14236
823.845	59369	23861	38	159	12401
823.945	100941	25498	53	158	13300
824.045	152411	21220	40	159	5822
824.145	91994	26421	44	157	13407
824.245	91382	23969	36	160	11988
824.345	61994	25254	41	161	14237
824.445	84386	22090	32	161	7082
824.545	54772	24502	39	163	10059
824.645	92840	24545	44	160	13455
824.745	68525	22457	34	156	7387
824.845	116041	26345	44	158	12938
824.945	80871	20698	36	154	6329
825.045	85416	22752	50	161	10046
825.145	57710	23120	37	161	7611
825.245	116152	21059	47	164	8326
825.345	117799	22171	39	158	7164
825.445	124675	22213	36	157	8549
825.544	79586	22816	46	158	10822
825.644	55681	23040	38	165	10477
825.744	100380	21394	37	154	8509
825.844	167092	23343	44	163	10054
825.944	49269	25235	38	160	10347
826.044	74437	23428	34	160	9463
826.144	66453	26170	44	157	16435
826.244	68276	25710	42	156	12536
826.344	62796	21291	38	158	5286
826.444	109532	20145	44	160	4776
826.544	64197	23782	35	160	12559
826.644	84349	23542	36	160	11065
826.744	96910	25094	43	160	10359
826.844	91849	22259	32	159	9452
826.944	63814	23514	37	161	10252
827.044	111552	19954	42	161	2678
827.144	89924	27846	44	159	14399
827.244	68511	26312	35	158	14264
827.344	107808	22680	39	157	11096
827.444	85307	25499	41	155	15531
827.544	64745	21807	45	163	8727
827.644	128406	20844	38	158	5852
827.744	77754	26257	41	160	12650
827.844	127833	22819	47	157	8544
827.944	99837	23718	40	161	8876
828.044	130330	23244	38	159	8276
828.144	73615	24864	41	154	11878
828.244	69911	27010	37	154	14014
828.344	154001	20874	52	157	6126
828.444	96791	23376	44	158	9648
828.544	111102	22949	46	157	9994
828.644	102742	26344	37	155	14500
828.744	65373	24462	32	156	10268
828.844	91701	22176	38	159	9604
